trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1101,False,"{'a': 0.1, 'e': 0.4527046874160087}",20,0,-22.60282737427647,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1102,False,"{'a': 0.1, 'e': 0.4518128007017902}",20,0,-4.6419789236109255,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1103,False,"{'a': 0.1, 'e': 0.45092046217480886}",30,16,26.43787567368123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.1, 'e': 0.45002767272740274}",20,4,-38.59494483253197,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1105,False,"{'a': 0.1, 'e': 0.4491344332523616}",20,0,-38.84573309732211,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
1106,False,"{'a': 0.1, 'e': 0.4482407446429244}",20,13,-7.0919403878313965,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1107,False,"{'a': 0.1, 'e': 0.4473466077927801}",25,5,-23.02239798213075,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
1108,False,"{'a': 0.1, 'e': 0.4464520235960651}",25,7,17.63764577868804,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1109,False,"{'a': 0.1, 'e': 0.44555699294736395}",25,0,-80.62610728368706,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
1110,False,"{'a': 0.1, 'e': 0.44466151674170673}",20,6,24.760530799470022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.1, 'e': 0.4437655958745701}",30,0,-62.808121294446785,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
1112,False,"{'a': 0.1, 'e': 0.4428692312418743}",20,0,-16.687230794825886,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1113,False,"{'a': 0.1, 'e': 0.44197242373998435}",25,0,-51.77205488197835,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1114,False,"{'a': 0.1, 'e': 0.44107517426570736}",25,5,-112.98514934541157,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",1
1115,False,"{'a': 0.1, 'e': 0.440177483716293}",20,0,-93.67734292157111,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
1116,False,"{'a': 0.1, 'e': 0.43927935298943144}",20,14,-12.497351196650484,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1117,False,"{'a': 0.1, 'e': 0.4383807829832537}",20,0,-73.04866336635604,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1118,False,"{'a': 0.1, 'e': 0.4374817745963293}",20,6,-48.935625234474884,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 0}",1
1119,False,"{'a': 0.1, 'e': 0.43658232872766695}",25,5,-18.56441110041904,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1120,False,"{'a': 0.1, 'e': 0.43568244627671204}",25,1,-52.8620322144026,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 2}",1
1121,False,"{'a': 0.1, 'e': 0.43478212814334743}",20,7,-3.187435633949545,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
1122,False,"{'a': 0.1, 'e': 0.43388137522789066}",25,0,-124.13758625508008,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
1123,False,"{'a': 0.1, 'e': 0.432980188431095}",20,0,-41.29191812039492,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
1124,False,"{'a': 0.1, 'e': 0.4320785686541468}",20,12,0.5220801511096913,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1125,False,"{'a': 0.1, 'e': 0.4311765167986662}",20,10,5.063798209827723,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1126,False,"{'a': 0.1, 'e': 0.4302740337667045}",20,14,11.864852976538858,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.1, 'e': 0.42937112046074505}",20,0,7.502692232015829,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1128,False,"{'a': 0.1, 'e': 0.42846777778370077}",20,9,19.727738008287115,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.1, 'e': 0.4275640066389146}",25,19,14.147724174563324,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.1, 'e': 0.42665980793015723}",20,7,3.034997431862588,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1131,False,"{'a': 0.1, 'e': 0.42575518256162764}",25,0,-7.639191048051482,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",1
1132,False,"{'a': 0.1, 'e': 0.4248501314379508}",25,15,-30.343515766444217,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1133,False,"{'a': 0.1, 'e': 0.42394465546417814}",20,7,-11.180863157026408,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1134,False,"{'a': 0.1, 'e': 0.42303875554578513}",25,0,-50.69045159459945,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
1135,False,"{'a': 0.1, 'e': 0.422132432588672}",20,0,-12.336945374884952,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1136,False,"{'a': 0.1, 'e': 0.42122568749916134}",20,10,-33.08959481882443,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
1137,False,"{'a': 0.1, 'e': 0.42031852118399843}",35,0,-57.7986333826917,"{0: 28, 1: 3, 2: 2, 3: 1, 4: 1}",1
1138,False,"{'a': 0.1, 'e': 0.4194109345503491}",20,10,-10.678861662961829,"{0: 6, 1: 4, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.1, 'e': 0.41850292850580045}",20,6,-29.45660132780537,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
1140,False,"{'a': 0.1, 'e': 0.41759450395835795}",35,0,-99.88363247960693,"{0: 30, 1: 0, 2: 2, 3: 0, 4: 3}",0
1141,False,"{'a': 0.1, 'e': 0.4166856618164465}",20,0,18.99785296243238,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1142,False,"{'a': 0.1, 'e': 0.4157764029889078}",20,10,20.00637516974934,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.1, 'e': 0.4148667283850009}",20,5,-11.2695502695865,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1144,False,"{'a': 0.1, 'e': 0.4139566389144}",25,8,-18.556832655399756,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1145,False,"{'a': 0.1, 'e': 0.4130461354871949}",20,0,-116.86863151011705,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 3}",0
1146,False,"{'a': 0.1, 'e': 0.4121352190138885}",20,0,-23.928344002568014,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
1147,False,"{'a': 0.1, 'e': 0.41122389040539764}",25,0,-16.991205781913397,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1148,False,"{'a': 0.1, 'e': 0.4103121505730504}",25,18,12.70151839490312,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.1, 'e': 0.40940000042858704}",20,1,24.813160856420392,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.1, 'e': 0.40848744088415717}",20,13,-34.67017207334505,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
1151,False,"{'a': 0.1, 'e': 0.4075744728523206}",25,12,-50.082999884452626,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
1152,False,"{'a': 0.1, 'e': 0.40666109724604504}",20,15,-1.235140384361352,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1153,False,"{'a': 0.1, 'e': 0.40574731497870625}",20,13,-0.3238045459722083,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.1, 'e': 0.4048331269640863}",25,5,1.7227780843652307,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1155,False,"{'a': 0.1, 'e': 0.40391853411637296}",35,15,-26.93604208781494,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
1156,False,"{'a': 0.1, 'e': 0.4030035373501593}",20,10,-21.045654749400615,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1157,False,"{'a': 0.1, 'e': 0.4020881375804417}",20,0,-10.9992507205003,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1158,False,"{'a': 0.1, 'e': 0.4011723357226203}",25,20,10.205897316257941,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.1, 'e': 0.4002561326924963}",25,14,-20.023516925689748,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1160,False,"{'a': 0.1, 'e': 0.3993395294062732}",20,10,-0.32539412002252566,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1161,False,"{'a': 0.1, 'e': 0.3984225267805538}",25,19,1.5546884340920561,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1162,False,"{'a': 0.1, 'e': 0.397505125732341}",20,7,10.386912535071191,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1163,False,"{'a': 0.1, 'e': 0.3965873271790354}",30,9,-14.678057121906257,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
1164,False,"{'a': 0.1, 'e': 0.39566913203843584}",20,3,-1.2109925951580618,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1165,False,"{'a': 0.1, 'e': 0.39475054122873704}",20,0,-123.24259688832016,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
1166,False,"{'a': 0.1, 'e': 0.3938315556685301}",25,18,-1.358244610524724,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1167,False,"{'a': 0.1, 'e': 0.39291217627680014}",30,6,18.30498725426556,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1168,False,"{'a': 0.1, 'e': 0.39199240397292684}",20,10,8.067164132651197,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.1, 'e': 0.391072239676682}",20,4,-27.555160898838142,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
1170,False,"{'a': 0.1, 'e': 0.3901516843082303}",25,0,-29.67757947130862,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1171,False,"{'a': 0.1, 'e': 0.3892307387881266}",25,11,6.694296684952658,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1172,False,"{'a': 0.1, 'e': 0.38830940403731673}",30,8,2.053598856543604,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1173,False,"{'a': 0.1, 'e': 0.38738768097713494}",20,14,3.5880042414454163,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.1, 'e': 0.38646557052930475}",20,1,-18.422221576567498,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
1175,False,"{'a': 0.1, 'e': 0.385543073615936}",20,10,4.335562377346388,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1176,False,"{'a': 0.1, 'e': 0.38462019115952595}",25,7,-50.28158444794025,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
1177,False,"{'a': 0.1, 'e': 0.3836969240829566}",20,12,17.30405777741916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.1, 'e': 0.3827732733094953}",20,2,-36.17466868252392,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
1179,False,"{'a': 0.1, 'e': 0.38184923976279245}",25,6,2.557931833979601,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1180,False,"{'a': 0.1, 'e': 0.3809248243668818}",20,0,-15.427934126010065,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1181,False,"{'a': 0.1, 'e': 0.3800000280461784}",20,12,3.5587998702015806,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1182,False,"{'a': 0.1, 'e': 0.3790748517254788}",25,0,14.868366201904088,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1183,False,"{'a': 0.1, 'e': 0.3781492963299588}",25,0,-60.913015627268344,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",1
1184,False,"{'a': 0.1, 'e': 0.37722336278517427}",25,0,-27.841304586583824,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1185,False,"{'a': 0.1, 'e': 0.3762970520170581}",20,0,3.166004821350205,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1186,False,"{'a': 0.1, 'e': 0.37537036495192155}",20,2,-12.027614373486653,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
1187,False,"{'a': 0.1, 'e': 0.3744433025164511}",20,6,1.7015812838410775,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1188,False,"{'a': 0.1, 'e': 0.37351586563770955}",20,13,1.4742513837009172,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1189,False,"{'a': 0.1, 'e': 0.37258805524313326}",35,18,-7.511554849704497,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
1190,False,"{'a': 0.1, 'e': 0.371659872260533}",25,6,-56.199218821625216,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
1191,False,"{'a': 0.1, 'e': 0.3707313176180912}",20,6,-41.868340106372216,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1192,False,"{'a': 0.1, 'e': 0.36980239224436295}",25,0,-36.687124153385206,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",1
1193,False,"{'a': 0.1, 'e': 0.36887309706827304}",25,0,-75.6578504057402,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",1
1194,False,"{'a': 0.1, 'e': 0.36794343301911697}",20,8,17.86033477893596,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.1, 'e': 0.3670134010265584}",20,2,13.344888490481958,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1196,False,"{'a': 0.1, 'e': 0.36608300202062954}",30,0,19.076974983757463,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1197,False,"{'a': 0.1, 'e': 0.365152236931729}",20,8,20.93504720475805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.1, 'e': 0.36422110669062213}",20,13,2.3822784564155413,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1199,False,"{'a': 0.1, 'e': 0.36328961222843875}",20,0,-5.45065521479361,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1200,False,"{'a': 0.1, 'e': 0.3623577544766736}",20,0,-22.483756918912956,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1201,False,"{'a': 0.1, 'e': 0.361425534367184}",25,9,7.479854309645821,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1202,False,"{'a': 0.1, 'e': 0.3604929528321903}",25,7,-2.0243012219564074,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1203,False,"{'a': 0.1, 'e': 0.35956001080427363}",20,5,-12.695192814519752,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1204,False,"{'a': 0.1, 'e': 0.35862670921637635}",20,16,7.217984631500041,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.1, 'e': 0.3576930490017995}",20,5,-37.1400921181666,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1206,False,"{'a': 0.1, 'e': 0.35675903109420365}",20,13,12.889508012792259,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.1, 'e': 0.35582465642760625}",25,11,2.5245766670214693,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1208,False,"{'a': 0.1, 'e': 0.3548899259363823}",20,8,-2.6763436867599175,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1209,False,"{'a': 0.1, 'e': 0.3539548405552618}",35,20,-45.557536108637784,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
1210,False,"{'a': 0.1, 'e': 0.35301940121933034}",20,0,0.3816347061144898,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1211,False,"{'a': 0.1, 'e': 0.35208360886402695}",25,0,27.13062809367094,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1212,False,"{'a': 0.1, 'e': 0.3511474644251443}",20,10,-56.12642745186309,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
1213,False,"{'a': 0.1, 'e': 0.3502109688388262}",25,13,-90.27889608842055,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 2}",1
1214,False,"{'a': 0.1, 'e': 0.34927412304156863}",30,15,6.6316856483887685,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1215,False,"{'a': 0.1, 'e': 0.348336927970217}",20,5,-47.72262241212697,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
1216,False,"{'a': 0.1, 'e': 0.34739938456196656}",30,20,4.189901571569024,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1217,False,"{'a': 0.1, 'e': 0.3464614937543603}",25,15,-76.40163122015021,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
1218,False,"{'a': 0.1, 'e': 0.3455232564852894}",20,3,-18.246890547967865,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
1219,False,"{'a': 0.1, 'e': 0.3445846736929906}",25,0,-51.707277758489,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
1220,False,"{'a': 0.1, 'e': 0.34364574631604705}",20,15,-13.314397106946704,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1221,False,"{'a': 0.1, 'e': 0.3427064752933856}",25,16,7.45848281233021,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1222,False,"{'a': 0.1, 'e': 0.3417668615642776}",35,2,-44.51373721269925,"{0: 27, 1: 1, 2: 2, 3: 3, 4: 0}",1
1223,False,"{'a': 0.1, 'e': 0.3408269060683363}",25,13,0.08651146370578244,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1224,False,"{'a': 0.1, 'e': 0.3398866097455176}",25,9,30.64208784459657,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.1, 'e': 0.3389459735361172}",20,6,-36.051929949817485,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1226,False,"{'a': 0.1, 'e': 0.33800499838077175}",30,6,18.321936334836042,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1227,False,"{'a': 0.1, 'e': 0.3370636852204559}",20,0,-2.4044405489840344,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1228,False,"{'a': 0.1, 'e': 0.3361220349964831}",30,16,22.93116870523542,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.1, 'e': 0.3351800486505031}",25,18,12.80280315620697,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.1, 'e': 0.3342377271245026}",25,8,3.721117949280578,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1231,False,"{'a': 0.1, 'e': 0.3332950713608026}",30,2,8.405907218274,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 0}",1
1232,False,"{'a': 0.1, 'e': 0.33235208230205926}",30,0,-68.25829613927529,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
1233,False,"{'a': 0.1, 'e': 0.3314087608912611}",30,14,14.057442900220478,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1234,False,"{'a': 0.1, 'e': 0.33046510807172985}",25,11,5.0961143340921735,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1235,False,"{'a': 0.1, 'e': 0.32952112478711787}",20,9,3.775923752217912,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1236,False,"{'a': 0.1, 'e': 0.3285768119814088}",20,12,16.554469929899685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.1, 'e': 0.32763217059891486}",20,12,16.88238869546279,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.1, 'e': 0.3266872015842779}",30,23,12.932269697865323,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.1, 'e': 0.3257419058824663}",20,0,-50.28311154766303,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1240,False,"{'a': 0.1, 'e': 0.32479628443877623}",25,0,4.308741036848862,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1241,False,"{'a': 0.1, 'e': 0.3238503381988286}",20,6,7.997435945727589,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1242,False,"{'a': 0.1, 'e': 0.3229040681085699}",25,11,-7.85304964834496,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1243,False,"{'a': 0.1, 'e': 0.3219574751142698}",20,8,14.513631232947544,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.1, 'e': 0.32101056016252166}",20,10,13.895988317826774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.1, 'e': 0.32006332420023986}",25,0,-53.684864877207325,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1246,False,"{'a': 0.1, 'e': 0.31911576817466075}",20,15,8.641525035653281,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.1, 'e': 0.31816789303333987}",20,11,14.247543547346563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.1, 'e': 0.3172196997241527}",20,9,-2.7778062968470305,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1249,False,"{'a': 0.1, 'e': 0.316271189195292}",35,20,-8.140901099813341,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1250,False,"{'a': 0.1, 'e': 0.3153223623952687}",20,15,8.080910248766624,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.1, 'e': 0.314373220272909}",25,5,-28.60338120386076,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
1252,False,"{'a': 0.1, 'e': 0.3134237637773555}",30,0,-45.422484942735444,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",1
1253,False,"{'a': 0.1, 'e': 0.31247399385806407}",20,0,27.472595869668197,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1254,False,"{'a': 0.1, 'e': 0.31152391146480507}",30,0,-20.23744808474176,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
1255,False,"{'a': 0.1, 'e': 0.3105735175476604}",35,23,-4.064436415486756,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1256,False,"{'a': 0.1, 'e': 0.3096228130570242}",35,9,6.350096133601138,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
1257,False,"{'a': 0.1, 'e': 0.3086717989436006}",20,8,-0.8876212373768633,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1258,False,"{'a': 0.1, 'e': 0.3077204761584039}",30,21,16.89738351138331,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.1, 'e': 0.3067688456527566}",30,8,-22.788854724778904,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1260,False,"{'a': 0.1, 'e': 0.3058169083782893}",25,13,0.6280085273933713,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1261,False,"{'a': 0.1, 'e': 0.30486466528693895}",20,0,18.080379314929512,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1262,False,"{'a': 0.1, 'e': 0.3039121173309489}",25,15,17.55650501229843,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.1, 'e': 0.3029592654628667}",20,2,-54.73987430546432,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 0}",1
1264,False,"{'a': 0.1, 'e': 0.30200611063554444}",20,0,-61.649821274822926,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1265,False,"{'a': 0.1, 'e': 0.3010526538021365}",25,11,20.161369577562663,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1266,False,"{'a': 0.1, 'e': 0.3000988959161001}",25,19,-10.100151341382908,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1267,False,"{'a': 0.1, 'e': 0.29914483793119256}",20,2,-25.226373157832317,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1268,False,"{'a': 0.1, 'e': 0.2981904808014722}",20,5,22.27737727662108,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.1, 'e': 0.29723582548129573}",25,15,-1.4871716641929087,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1270,False,"{'a': 0.1, 'e': 0.2962808729253187}",20,10,-16.245761224509057,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1271,False,"{'a': 0.1, 'e': 0.2953256240884933}",20,8,5.446615104605398,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1272,False,"{'a': 0.1, 'e': 0.29437007992606856}",35,9,-5.8930410784759415,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 1}",1
1273,False,"{'a': 0.1, 'e': 0.29341424139358824}",20,11,21.085283897549218,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.1, 'e': 0.29245810944689116}",20,11,18.247088438650984,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.1, 'e': 0.2915016850421088}",30,15,0.5927289399223739,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1276,False,"{'a': 0.1, 'e': 0.29054496913566596}",30,20,5.73195378696741,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1277,False,"{'a': 0.1, 'e': 0.28958796268427794}",20,10,19.55298717608568,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.1, 'e': 0.2886306666449516}",25,11,-34.62121379186485,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
1279,False,"{'a': 0.1, 'e': 0.2876730819749824}",25,19,2.695709167143754,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1280,False,"{'a': 0.1, 'e': 0.28671520963195546}",25,3,13.357501456789043,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1281,False,"{'a': 0.1, 'e': 0.2857570505737428}",20,14,11.688359182980525,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.1, 'e': 0.28479860575850313}",25,14,10.945847944564912,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
